state,district,pincode,region_key,total_enrolment,total_demographic,total_biometric
punjab,muktsar,152026,punjab_muktsar_152026,38.0,434.0,3059.0
punjab,muktsar,152031,punjab_muktsar_152031,14.0,105.0,912.0
punjab,muktsar,152032,punjab_muktsar_152032,1.0,10.0,24.0
punjab,muktsar,152101,punjab_muktsar_152101,18.0,340.0,912.0
punjab,muktsar,152107,punjab_muktsar_152107,44.0,347.0,1519.0
punjab,muktsar,152112,punjab_muktsar_152112,5.0,105.0,152.0
punjab,muktsar,152113,punjab_muktsar_152113,1.0,20.0,18.0
punjab,muktsar,152114,punjab_muktsar_152114,5.0,53.0,203.0
punjab,muktsar,152115,punjab_muktsar_152115,1.0,2.0,4.0
punjab,nawanshahr,144029,punjab_nawanshahr_144029,1.0,14.0,15.0
punjab,nawanshahr,144417,punjab_nawanshahr_144417,2.0,19.0,30.0
punjab,nawanshahr,144421,punjab_nawanshahr_144421,0.0,39.0,65.0
punjab,nawanshahr,144422,punjab_nawanshahr_144422,1.0,19.0,35.0
punjab,nawanshahr,144501,punjab_nawanshahr_144501,2.0,48.0,37.0
punjab,nawanshahr,144502,punjab_nawanshahr_144502,0.0,12.0,10.0
punjab,nawanshahr,144503,punjab_nawanshahr_144503,3.0,57.0,67.0
punjab,nawanshahr,144504,punjab_nawanshahr_144504,3.0,37.0,60.0
punjab,nawanshahr,144505,punjab_nawanshahr_144505,10.0,152.0,262.0
punjab,nawanshahr,144506,punjab_nawanshahr_144506,2.0,12.0,31.0
punjab,nawanshahr,144507,punjab_nawanshahr_144507,1.0,42.0,53.0
punjab,nawanshahr,144508,punjab_nawanshahr_144508,0.0,13.0,33.0
punjab,nawanshahr,144509,punjab_nawanshahr_144509,0.0,16.0,15.0
punjab,nawanshahr,144510,punjab_nawanshahr_144510,5.0,30.0,33.0
punjab,nawanshahr,144511,punjab_nawanshahr_144511,1.0,28.0,30.0
punjab,nawanshahr,144512,punjab_nawanshahr_144512,0.0,35.0,64.0
punjab,nawanshahr,144513,punjab_nawanshahr_144513,0.0,27.0,37.0
punjab,nawanshahr,144514,punjab_nawanshahr_144514,2.0,125.0,156.0
punjab,nawanshahr,144515,punjab_nawanshahr_144515,1.0,53.0,96.0
punjab,nawanshahr,144516,punjab_nawanshahr_144516,0.0,42.0,62.0
punjab,nawanshahr,144517,punjab_nawanshahr_144517,2.0,67.0,78.0
punjab,nawanshahr,144518,punjab_nawanshahr_144518,1.0,54.0,69.0
punjab,nawanshahr,144521,punjab_nawanshahr_144521,7.0,95.0,285.0
punjab,nawanshahr,144522,punjab_nawanshahr_144522,2.0,44.0,54.0
punjab,nawanshahr,144524,punjab_nawanshahr_144524,3.0,19.0,83.0
punjab,nawanshahr,144525,punjab_nawanshahr_144525,4.0,34.0,83.0
punjab,nawanshahr,144526,punjab_nawanshahr_144526,1.0,33.0,82.0
punjab,nawanshahr,144532,punjab_nawanshahr_144532,0.0,11.0,18.0
punjab,nawanshahr,144533,punjab_nawanshahr_144533,1.0,4.0,14.0
punjab,nawanshahr,144632,punjab_nawanshahr_144632,0.0,41.0,52.0
punjab,pathankot,143517,punjab_pathankot_143517,0.0,0.0,1.0
punjab,pathankot,143525,punjab_pathankot_143525,3.0,21.0,175.0
punjab,pathankot,143531,punjab_pathankot_143531,4.0,54.0,342.0
punjab,pathankot,143532,punjab_pathankot_143532,0.0,5.0,21.0
punjab,pathankot,143533,punjab_pathankot_143533,5.0,39.0,468.0
punjab,pathankot,143534,punjab_pathankot_143534,37.0,449.0,2525.0
punjab,pathankot,145001,punjab_pathankot_145001,125.0,5998.0,6771.0
punjab,pathankot,145022,punjab_pathankot_145022,19.0,94.0,1021.0
punjab,pathankot,145023,punjab_pathankot_145023,50.0,1580.0,2911.0
punjab,pathankot,145024,punjab_pathankot_145024,7.0,37.0,237.0
punjab,pathankot,145025,punjab_pathankot_145025,59.0,913.0,3461.0
punjab,pathankot,145026,punjab_pathankot_145026,21.0,265.0,946.0
punjab,pathankot,145027,punjab_pathankot_145027,17.0,221.0,1150.0
punjab,pathankot,145029,punjab_pathankot_145029,15.0,138.0,608.0
punjab,pathankot,145101,punjab_pathankot_145101,14.0,265.0,859.0
punjab,patiala,140401,punjab_patiala_140401,160.0,8330.0,10848.0
punjab,patiala,140412,punjab_patiala_140412,4.0,31.0,395.0
punjab,patiala,140417,punjab_patiala_140417,32.0,543.0,2969.0
punjab,patiala,140501,punjab_patiala_140501,0.0,1.0,1.0
punjab,patiala,140507,punjab_patiala_140507,0.0,0.0,1.0
punjab,patiala,140601,punjab_patiala_140601,8.0,69.0,461.0
punjab,patiala,140602,punjab_patiala_140602,23.0,132.0,1089.0
punjab,patiala,140603,punjab_patiala_140603,1.0,2.0,2.0
punjab,patiala,140604,punjab_patiala_140604,0.0,3.0,1.0
punjab,patiala,140701,punjab_patiala_140701,36.0,598.0,2627.0
punjab,patiala,140702,punjab_patiala_140702,32.0,869.0,2156.0
punjab,patiala,147001,punjab_patiala_147001,1973.0,36249.0,26036.0
punjab,patiala,147002,punjab_patiala_147002,38.0,902.0,2106.0
punjab,patiala,147003,punjab_patiala_147003,13.0,99.0,606.0
punjab,patiala,147004,punjab_patiala_147004,9.0,132.0,707.0
punjab,patiala,147005,punjab_patiala_147005,3.0,39.0,179.0
punjab,patiala,147021,punjab_patiala_147021,33.0,623.0,2557.0
punjab,patiala,147101,punjab_patiala_147101,88.0,9630.0,10556.0
punjab,patiala,147102,punjab_patiala_147102,38.0,778.0,5178.0
punjab,patiala,147103,punjab_patiala_147103,22.0,649.0,2070.0
punjab,patiala,147104,punjab_patiala_147104,6.0,77.0,609.0
punjab,patiala,147105,punjab_patiala_147105,81.0,2926.0,8979.0
punjab,patiala,147111,punjab_patiala_147111,54.0,1736.0,6863.0
punjab,patiala,147201,punjab_patiala_147201,81.0,6784.0,10556.0
punjab,patiala,147202,punjab_patiala_147202,30.0,689.0,3669.0
punjab,patiala,147203,punjab_patiala_147203,0.0,14.0,8.0
punjab,rupnagar,140001,punjab_rupnagar_140001,67.0,1186.0,4856.0
punjab,rupnagar,140101,punjab_rupnagar_140101,38.0,1624.0,3183.0
punjab,rupnagar,140102,punjab_rupnagar_140102,15.0,173.0,1094.0
punjab,rupnagar,140103,punjab_rupnagar_140103,9.0,359.0,1230.0
punjab,rupnagar,140108,punjab_rupnagar_140108,30.0,845.0,2499.0
punjab,rupnagar,140110,punjab_rupnagar_140110,0.0,1.0,0.0
punjab,rupnagar,140111,punjab_rupnagar_140111,20.0,445.0,2086.0
punjab,rupnagar,140112,punjab_rupnagar_140112,16.0,220.0,1266.0
punjab,rupnagar,140113,punjab_rupnagar_140113,20.0,343.0,1551.0
punjab,rupnagar,140114,punjab_rupnagar_140114,16.0,63.0,1440.0
punjab,rupnagar,140115,punjab_rupnagar_140115,7.0,71.0,949.0
punjab,rupnagar,140116,punjab_rupnagar_140116,17.0,80.0,2014.0
punjab,rupnagar,140117,punjab_rupnagar_140117,75.0,385.0,3973.0
punjab,rupnagar,140118,punjab_rupnagar_140118,20.0,332.0,1383.0
punjab,rupnagar,140119,punjab_rupnagar_140119,27.0,173.0,1580.0
punjab,rupnagar,140123,punjab_rupnagar_140123,11.0,161.0,1462.0
punjab,rupnagar,140124,punjab_rupnagar_140124,21.0,197.0,1364.0
punjab,rupnagar,140125,punjab_rupnagar_140125,18.0,445.0,1221.0
punjab,rupnagar,140126,punjab_rupnagar_140126,39.0,1214.0,2856.0
punjab,rupnagar,140133,punjab_rupnagar_140133,32.0,312.0,1829.0
punjab,rupnagar,140301,punjab_rupnagar_140301,3.0,17.0,9.0
punjab,rupnagar,140306,punjab_rupnagar_140306,1.0,16.0,5.0
punjab,rupnagar,140307,punjab_rupnagar_140307,0.0,8.0,6.0
punjab,rupnagar,140308,punjab_rupnagar_140308,0.0,0.0,1.0
punjab,rupnagar,140413,punjab_rupnagar_140413,3.0,14.0,46.0
punjab,rupnagar,140602,punjab_rupnagar_140602,0.0,1.0,0.0
punjab,rupnagar,140603,punjab_rupnagar_140603,0.0,1.0,3.0
punjab,rupnagar,140901,punjab_rupnagar_140901,0.0,2.0,1.0
punjab,rupnagar,141121,punjab_rupnagar_141121,1.0,11.0,7.0
punjab,rupnagar,160055,punjab_rupnagar_160055,0.0,3.0,4.0
punjab,rupnagar,160059,punjab_rupnagar_160059,1.0,0.0,1.0
punjab,rupnagar,160062,punjab_rupnagar_160062,0.0,2.0,2.0
punjab,rupnagar,160071,punjab_rupnagar_160071,0.0,1.0,1.0
punjab,rupnagar,160103,punjab_rupnagar_160103,0.0,12.0,12.0
punjab,s.a.s nagar,140301,punjab_s.a.s nagar_140301,705.0,0.0,0.0
punjab,s.a.s nagar(mohali),140103,punjab_s.a.s nagar(mohali)_140103,7.0,89.0,93.0
punjab,s.a.s nagar(mohali),140109,punjab_s.a.s nagar(mohali)_140109,0.0,3.0,5.0
punjab,s.a.s nagar(mohali),140110,punjab_s.a.s nagar(mohali)_140110,1.0,4.0,7.0
punjab,s.a.s nagar(mohali),140201,punjab_s.a.s nagar(mohali)_140201,2.0,14.0,6.0
punjab,s.a.s nagar(mohali),140301,punjab_s.a.s nagar(mohali)_140301,12.0,246.0,837.0
punjab,s.a.s nagar(mohali),140306,punjab_s.a.s nagar(mohali)_140306,6.0,62.0,29.0
punjab,s.a.s nagar(mohali),140307,punjab_s.a.s nagar(mohali)_140307,5.0,62.0,40.0
punjab,s.a.s nagar(mohali),140308,punjab_s.a.s nagar(mohali)_140308,3.0,29.0,38.0
punjab,s.a.s nagar(mohali),140413,punjab_s.a.s nagar(mohali)_140413,1.0,22.0,14.0
punjab,s.a.s nagar(mohali),140501,punjab_s.a.s nagar(mohali)_140501,2.0,5.0,6.0
punjab,s.a.s nagar(mohali),140507,punjab_s.a.s nagar(mohali)_140507,2.0,41.0,20.0
punjab,s.a.s nagar(mohali),140601,punjab_s.a.s nagar(mohali)_140601,3.0,14.0,15.0
punjab,s.a.s nagar(mohali),140602,punjab_s.a.s nagar(mohali)_140602,0.0,0.0,2.0
punjab,s.a.s nagar(mohali),140603,punjab_s.a.s nagar(mohali)_140603,8.0,75.0,118.0
punjab,s.a.s nagar(mohali),140604,punjab_s.a.s nagar(mohali)_140604,1.0,39.0,26.0
punjab,s.a.s nagar(mohali),140901,punjab_s.a.s nagar(mohali)_140901,8.0,82.0,112.0
punjab,s.a.s nagar(mohali),160003,punjab_s.a.s nagar(mohali)_160003,0.0,0.0,1.0
punjab,s.a.s nagar(mohali),160014,punjab_s.a.s nagar(mohali)_160014,4.0,12.0,23.0
punjab,s.a.s nagar(mohali),160055,punjab_s.a.s nagar(mohali)_160055,3.0,56.0,84.0
punjab,s.a.s nagar(mohali),160059,punjab_s.a.s nagar(mohali)_160059,3.0,29.0,32.0
punjab,s.a.s nagar(mohali),160062,punjab_s.a.s nagar(mohali)_160062,9.0,124.0,217.0
punjab,s.a.s nagar(mohali),160071,punjab_s.a.s nagar(mohali)_160071,2.0,24.0,29.0
punjab,s.a.s nagar(mohali),160103,punjab_s.a.s nagar(mohali)_160103,8.0,40.0,92.0
punjab,sangrur,148001,punjab_sangrur_148001,290.0,3553.0,9250.0
punjab,sangrur,148018,punjab_sangrur_148018,2.0,61.0,414.0
punjab,sangrur,148019,punjab_sangrur_148019,0.0,42.0,80.0
punjab,sangrur,148020,punjab_sangrur_148020,6.0,188.0,1018.0
punjab,sangrur,148021,punjab_sangrur_148021,8.0,129.0,614.0
punjab,sangrur,148022,punjab_sangrur_148022,1.0,175.0,655.0
punjab,sangrur,148023,punjab_sangrur_148023,12.0,719.0,2944.0
punjab,sangrur,148024,punjab_sangrur_148024,86.0,1962.0,7146.0
punjab,sangrur,148025,punjab_sangrur_148025,21.0,258.0,2120.0
punjab,sangrur,148026,punjab_sangrur_148026,71.0,1566.0,5678.0
punjab,sangrur,148027,punjab_sangrur_148027,46.0,687.0,3270.0
punjab,sangrur,148028,punjab_sangrur_148028,79.0,1671.0,7718.0
punjab,sangrur,148029,punjab_sangrur_148029,2.0,49.0,578.0
punjab,sangrur,148030,punjab_sangrur_148030,30.0,735.0,3291.0
punjab,sangrur,148031,punjab_sangrur_148031,63.0,2001.0,6017.0
punjab,sangrur,148033,punjab_sangrur_148033,75.0,1481.0,6823.0
punjab,sangrur,148034,punjab_sangrur_148034,17.0,203.0,1824.0
punjab,sangrur,148035,punjab_sangrur_148035,65.0,1119.0,4486.0
punjab,sangrur,148101,punjab_sangrur_148101,0.0,1.0,3.0
punjab,sangrur,148105,punjab_sangrur_148105,0.0,1.0,0.0
punjab,sangrur,148106,punjab_sangrur_148106,48.0,830.0,3333.0
punjab,sas nagar (mohali),140103,punjab_sas nagar (mohali)_140103,36.0,666.0,2664.0
punjab,sas nagar (mohali),140109,punjab_sas nagar (mohali)_140109,18.0,58.0,672.0
punjab,sas nagar (mohali),140110,punjab_sas nagar (mohali)_140110,16.0,209.0,1320.0
punjab,sas nagar (mohali),140201,punjab_sas nagar (mohali)_140201,19.0,590.0,1240.0
punjab,sas nagar (mohali),140301,punjab_sas nagar (mohali)_140301,480.0,17229.0,8016.0
punjab,sas nagar (mohali),140306,punjab_sas nagar (mohali)_140306,48.0,1114.0,2263.0
punjab,sas nagar (mohali),140307,punjab_sas nagar (mohali)_140307,39.0,1069.0,2043.0
punjab,sas nagar (mohali),140308,punjab_sas nagar (mohali)_140308,26.0,880.0,1187.0
punjab,sas nagar (mohali),140401,punjab_sas nagar (mohali)_140401,4.0,21.0,149.0
punjab,sas nagar (mohali),140413,punjab_sas nagar (mohali)_140413,5.0,117.0,902.0
punjab,sas nagar (mohali),140417,punjab_sas nagar (mohali)_140417,0.0,4.0,2.0
punjab,sas nagar (mohali),140501,punjab_sas nagar (mohali)_140501,60.0,1331.0,4398.0
punjab,sas nagar (mohali),140506,punjab_sas nagar (mohali)_140506,5.0,81.0,106.0
punjab,sas nagar (mohali),140507,punjab_sas nagar (mohali)_140507,47.0,2305.0,3076.0
punjab,sas nagar (mohali),140601,punjab_sas nagar (mohali)_140601,47.0,424.0,3319.0
punjab,sas nagar (mohali),140602,punjab_sas nagar (mohali)_140602,8.0,39.0,170.0
punjab,sas nagar (mohali),140603,punjab_sas nagar (mohali)_140603,126.0,10659.0,4592.0
punjab,sas nagar (mohali),140604,punjab_sas nagar (mohali)_140604,15.0,622.0,1344.0
punjab,sas nagar (mohali),140901,punjab_sas nagar (mohali)_140901,17.0,787.0,1190.0
punjab,sas nagar (mohali),147506,punjab_sas nagar (mohali)_147506,9.0,37.0,260.0
punjab,sas nagar (mohali),160003,punjab_sas nagar (mohali)_160003,0.0,2.0,0.0
punjab,sas nagar (mohali),160014,punjab_sas nagar (mohali)_160014,14.0,463.0,773.0
punjab,sas nagar (mohali),160055,punjab_sas nagar (mohali)_160055,30.0,803.0,1713.0
punjab,sas nagar (mohali),160059,punjab_sas nagar (mohali)_160059,8.0,432.0,745.0
punjab,sas nagar (mohali),160062,punjab_sas nagar (mohali)_160062,32.0,1164.0,2032.0
punjab,sas nagar (mohali),160071,punjab_sas nagar (mohali)_160071,22.0,417.0,871.0
punjab,sas nagar (mohali),160103,punjab_sas nagar (mohali)_160103,41.0,1089.0,3004.0
punjab,sas nagar (mohali),160104,punjab_sas nagar (mohali)_160104,12.0,414.0,575.0
punjab,shaheed bhagat singh nagar,144029,punjab_shaheed bhagat singh nagar_144029,7.0,30.0,124.0
punjab,shaheed bhagat singh nagar,144417,punjab_shaheed bhagat singh nagar_144417,2.0,29.0,419.0
punjab,shaheed bhagat singh nagar,144421,punjab_shaheed bhagat singh nagar_144421,7.0,42.0,533.0
punjab,shaheed bhagat singh nagar,144422,punjab_shaheed bhagat singh nagar_144422,15.0,45.0,402.0
punjab,shaheed bhagat singh nagar,144501,punjab_shaheed bhagat singh nagar_144501,5.0,75.0,532.0
punjab,shaheed bhagat singh nagar,144502,punjab_shaheed bhagat singh nagar_144502,2.0,15.0,14.0
punjab,shaheed bhagat singh nagar,144503,punjab_shaheed bhagat singh nagar_144503,9.0,74.0,757.0
punjab,shaheed bhagat singh nagar,144504,punjab_shaheed bhagat singh nagar_144504,6.0,45.0,513.0
punjab,shaheed bhagat singh nagar,144505,punjab_shaheed bhagat singh nagar_144505,46.0,222.0,1802.0
punjab,shaheed bhagat singh nagar,144506,punjab_shaheed bhagat singh nagar_144506,12.0,31.0,293.0
punjab,shaheed bhagat singh nagar,144507,punjab_shaheed bhagat singh nagar_144507,6.0,83.0,557.0
punjab,shaheed bhagat singh nagar,144508,punjab_shaheed bhagat singh nagar_144508,2.0,22.0,355.0
punjab,shaheed bhagat singh nagar,144509,punjab_shaheed bhagat singh nagar_144509,3.0,33.0,243.0
punjab,shaheed bhagat singh nagar,144510,punjab_shaheed bhagat singh nagar_144510,8.0,56.0,312.0
punjab,shaheed bhagat singh nagar,144511,punjab_shaheed bhagat singh nagar_144511,4.0,39.0,368.0
punjab,shaheed bhagat singh nagar,144512,punjab_shaheed bhagat singh nagar_144512,6.0,51.0,580.0
punjab,shaheed bhagat singh nagar,144513,punjab_shaheed bhagat singh nagar_144513,3.0,44.0,397.0
punjab,shaheed bhagat singh nagar,144514,punjab_shaheed bhagat singh nagar_144514,38.0,841.0,2632.0
punjab,shaheed bhagat singh nagar,144515,punjab_shaheed bhagat singh nagar_144515,14.0,197.0,1139.0
punjab,shaheed bhagat singh nagar,144516,punjab_shaheed bhagat singh nagar_144516,7.0,66.0,883.0
punjab,shaheed bhagat singh nagar,144517,punjab_shaheed bhagat singh nagar_144517,20.0,339.0,1690.0
punjab,shaheed bhagat singh nagar,144518,punjab_shaheed bhagat singh nagar_144518,5.0,55.0,690.0
punjab,shaheed bhagat singh nagar,144521,punjab_shaheed bhagat singh nagar_144521,50.0,245.0,3733.0
punjab,shaheed bhagat singh nagar,144522,punjab_shaheed bhagat singh nagar_144522,29.0,298.0,1801.0
punjab,shaheed bhagat singh nagar,144524,punjab_shaheed bhagat singh nagar_144524,7.0,44.0,888.0
punjab,shaheed bhagat singh nagar,144525,punjab_shaheed bhagat singh nagar_144525,17.0,69.0,1004.0
punjab,shaheed bhagat singh nagar,144526,punjab_shaheed bhagat singh nagar_144526,11.0,69.0,1034.0
punjab,shaheed bhagat singh nagar,144532,punjab_shaheed bhagat singh nagar_144532,4.0,7.0,91.0
punjab,shaheed bhagat singh nagar,144533,punjab_shaheed bhagat singh nagar_144533,14.0,68.0,751.0
punjab,shaheed bhagat singh nagar,144632,punjab_shaheed bhagat singh nagar_144632,4.0,59.0,435.0
punjab,sri muktsar sahib,151202,punjab_sri muktsar sahib_151202,4.0,92.0,350.0
punjab,sri muktsar sahib,151204,punjab_sri muktsar sahib_151204,0.0,9.0,30.0
punjab,sri muktsar sahib,151210,punjab_sri muktsar sahib_151210,28.0,865.0,2700.0
punjab,sri muktsar sahib,151211,punjab_sri muktsar sahib_151211,8.0,1095.0,1831.0
punjab,sri muktsar sahib,151212,punjab_sri muktsar sahib_151212,14.0,76.0,1427.0
punjab,sri muktsar sahib,152022,punjab_sri muktsar sahib_152022,4.0,14.0,150.0
punjab,sri muktsar sahib,152025,punjab_sri muktsar sahib_152025,29.0,260.0,2445.0
punjab,sri muktsar sahib,152026,punjab_sri muktsar sahib_152026,127.0,3998.0,9589.0
punjab,sri muktsar sahib,152031,punjab_sri muktsar sahib_152031,39.0,576.0,3288.0
punjab,sri muktsar sahib,152032,punjab_sri muktsar sahib_152032,53.0,791.0,2932.0
punjab,sri muktsar sahib,152101,punjab_sri muktsar sahib_152101,60.0,1437.0,5907.0
punjab,sri muktsar sahib,152107,punjab_sri muktsar sahib_152107,93.0,2530.0,6639.0
punjab,sri muktsar sahib,152112,punjab_sri muktsar sahib_152112,38.0,1287.0,3691.0
punjab,sri muktsar sahib,152113,punjab_sri muktsar sahib_152113,46.0,517.0,3286.0
punjab,sri muktsar sahib,152114,punjab_sri muktsar sahib_152114,19.0,551.0,1744.0
punjab,sri muktsar sahib,152115,punjab_sri muktsar sahib_152115,10.0,472.0,1055.0
punjab,tarn taran,143003,punjab_tarn taran_143003,0.0,0.0,1.0
punjab,tarn taran,143006,punjab_tarn taran_143006,0.0,7.0,5.0
punjab,tarn taran,143009,punjab_tarn taran_143009,5.0,70.0,299.0
punjab,tarn taran,143022,punjab_tarn taran_143022,11.0,79.0,450.0
punjab,tarn taran,143105,punjab_tarn taran_143105,14.0,81.0,474.0
punjab,tarn taran,143107,punjab_tarn taran_143107,0.0,19.0,53.0
punjab,tarn taran,143111,punjab_tarn taran_143111,3.0,22.0,437.0
punjab,tarn taran,143112,punjab_tarn taran_143112,20.0,92.0,1397.0
punjab,tarn taran,143115,punjab_tarn taran_143115,19.0,97.0,837.0
punjab,tarn taran,143117,punjab_tarn taran_143117,34.0,623.0,2333.0
punjab,tarn taran,143118,punjab_tarn taran_143118,14.0,184.0,1282.0
punjab,tarn taran,143201,punjab_tarn taran_143201,5.0,20.0,489.0
punjab,tarn taran,143301,punjab_tarn taran_143301,45.0,802.0,3004.0
punjab,tarn taran,143302,punjab_tarn taran_143302,50.0,374.0,3132.0
punjab,tarn taran,143303,punjab_tarn taran_143303,37.0,326.0,2552.0
punjab,tarn taran,143304,punjab_tarn taran_143304,35.0,322.0,3134.0
punjab,tarn taran,143305,punjab_tarn taran_143305,68.0,288.0,3386.0
punjab,tarn taran,143401,punjab_tarn taran_143401,543.0,4529.0,11468.0
punjab,tarn taran,143406,punjab_tarn taran_143406,51.0,542.0,2106.0
punjab,tarn taran,143407,punjab_tarn taran_143407,11.0,146.0,1805.0
punjab,tarn taran,143408,punjab_tarn taran_143408,33.0,215.0,1737.0
punjab,tarn taran,143409,punjab_tarn taran_143409,28.0,292.0,2656.0
punjab,tarn taran,143410,punjab_tarn taran_143410,23.0,297.0,2254.0
punjab,tarn taran,143411,punjab_tarn taran_143411,27.0,291.0,2653.0
punjab,tarn taran,143412,punjab_tarn taran_143412,26.0,206.0,1887.0
punjab,tarn taran,143413,punjab_tarn taran_143413,0.0,18.0,55.0
punjab,tarn taran,143414,punjab_tarn taran_143414,34.0,198.0,1125.0
punjab,tarn taran,143415,punjab_tarn taran_143415,28.0,296.0,3091.0
punjab,tarn taran,143416,punjab_tarn taran_143416,93.0,6186.0,9231.0
punjab,tarn taran,143419,punjab_tarn taran_143419,64.0,716.0,5034.0
punjab,tarn taran,143422,punjab_tarn taran_143422,9.0,89.0,1153.0
punjab,tarn taran,143606,punjab_tarn taran_143606,0.0,0.0,4.0
rajasthan,ajmer,305001,rajasthan_ajmer_305001,2010.0,26232.0,16492.0
rajasthan,ajmer,305002,rajasthan_ajmer_305002,15.0,464.0,710.0
rajasthan,ajmer,305003,rajasthan_ajmer_305003,43.0,506.0,1000.0
rajasthan,ajmer,305004,rajasthan_ajmer_305004,24.0,483.0,882.0
rajasthan,ajmer,305005,rajasthan_ajmer_305005,32.0,277.0,713.0
rajasthan,ajmer,305007,rajasthan_ajmer_305007,1.0,37.0,22.0
rajasthan,ajmer,305009,rajasthan_ajmer_305009,0.0,4.0,0.0
rajasthan,ajmer,305012,rajasthan_ajmer_305012,24.0,270.0,398.0
rajasthan,ajmer,305021,rajasthan_ajmer_305021,4.0,61.0,305.0
rajasthan,ajmer,305022,rajasthan_ajmer_305022,52.0,1292.0,2212.0
rajasthan,ajmer,305023,rajasthan_ajmer_305023,48.0,351.0,2424.0
rajasthan,ajmer,305024,rajasthan_ajmer_305024,21.0,439.0,692.0
rajasthan,ajmer,305025,rajasthan_ajmer_305025,64.0,2603.0,2624.0
rajasthan,ajmer,305201,rajasthan_ajmer_305201,14.0,506.0,410.0
rajasthan,ajmer,305202,rajasthan_ajmer_305202,48.0,1446.0,1892.0
rajasthan,ajmer,305203,rajasthan_ajmer_305203,21.0,1190.0,904.0
rajasthan,ajmer,305204,rajasthan_ajmer_305204,62.0,1366.0,1470.0
rajasthan,ajmer,305205,rajasthan_ajmer_305205,18.0,670.0,1088.0
rajasthan,ajmer,305206,rajasthan_ajmer_305206,40.0,645.0,1451.0
rajasthan,ajmer,305207,rajasthan_ajmer_305207,48.0,871.0,1048.0
rajasthan,ajmer,305401,rajasthan_ajmer_305401,26.0,1199.0,1772.0
rajasthan,ajmer,305402,rajasthan_ajmer_305402,29.0,278.0,803.0
rajasthan,ajmer,305403,rajasthan_ajmer_305403,69.0,1448.0,1867.0
rajasthan,ajmer,305404,rajasthan_ajmer_305404,98.0,2354.0,3237.0
rajasthan,ajmer,305405,rajasthan_ajmer_305405,26.0,302.0,1005.0
rajasthan,ajmer,305406,rajasthan_ajmer_305406,22.0,777.0,1004.0
rajasthan,ajmer,305407,rajasthan_ajmer_305407,80.0,1798.0,2149.0
rajasthan,ajmer,305408,rajasthan_ajmer_305408,27.0,739.0,896.0
rajasthan,ajmer,305412,rajasthan_ajmer_305412,80.0,1185.0,1939.0
rajasthan,ajmer,305415,rajasthan_ajmer_305415,32.0,569.0,1264.0
rajasthan,ajmer,305601,rajasthan_ajmer_305601,89.0,1556.0,3192.0
rajasthan,ajmer,305621,rajasthan_ajmer_305621,45.0,778.0,1939.0
rajasthan,ajmer,305622,rajasthan_ajmer_305622,45.0,242.0,2084.0
rajasthan,ajmer,305623,rajasthan_ajmer_305623,214.0,921.0,5166.0
rajasthan,ajmer,305624,rajasthan_ajmer_305624,86.0,3850.0,4234.0
rajasthan,ajmer,305625,rajasthan_ajmer_305625,17.0,145.0,613.0
rajasthan,ajmer,305627,rajasthan_ajmer_305627,35.0,1006.0,1145.0
rajasthan,ajmer,305628,rajasthan_ajmer_305628,53.0,708.0,1375.0
rajasthan,ajmer,305629,rajasthan_ajmer_305629,1.0,5.0,8.0
rajasthan,ajmer,305801,rajasthan_ajmer_305801,229.0,11734.0,7642.0
rajasthan,ajmer,305802,rajasthan_ajmer_305802,65.0,1524.0,1828.0
rajasthan,ajmer,305811,rajasthan_ajmer_305811,76.0,878.0,1430.0
rajasthan,ajmer,305812,rajasthan_ajmer_305812,25.0,390.0,681.0
rajasthan,ajmer,305813,rajasthan_ajmer_305813,65.0,2263.0,2079.0
rajasthan,ajmer,305814,rajasthan_ajmer_305814,101.0,2089.0,2349.0
rajasthan,ajmer,305815,rajasthan_ajmer_305815,15.0,644.0,810.0
rajasthan,ajmer,305816,rajasthan_ajmer_305816,17.0,59.0,314.0
rajasthan,ajmer,305819,rajasthan_ajmer_305819,27.0,315.0,583.0
rajasthan,ajmer,305901,rajasthan_ajmer_305901,1014.0,10442.0,11859.0
rajasthan,ajmer,305922,rajasthan_ajmer_305922,18.0,891.0,1478.0
rajasthan,ajmer,305923,rajasthan_ajmer_305923,9.0,1004.0,810.0
rajasthan,ajmer,305924,rajasthan_ajmer_305924,25.0,341.0,684.0
rajasthan,ajmer,305925,rajasthan_ajmer_305925,34.0,1791.0,1272.0
rajasthan,ajmer,305926,rajasthan_ajmer_305926,103.0,1082.0,1810.0
rajasthan,ajmer,305927,rajasthan_ajmer_305927,29.0,831.0,1452.0
rajasthan,alwar,301001,rajasthan_alwar_301001,4755.0,24923.0,21627.0
rajasthan,alwar,301002,rajasthan_alwar_301002,5.0,28.0,20.0
rajasthan,alwar,301018,rajasthan_alwar_301018,28.0,437.0,823.0
rajasthan,alwar,301019,rajasthan_alwar_301019,50.0,1500.0,1963.0
rajasthan,alwar,301020,rajasthan_alwar_301020,42.0,752.0,1440.0
rajasthan,alwar,301021,rajasthan_alwar_301021,182.0,538.0,2501.0
rajasthan,alwar,301022,rajasthan_alwar_301022,214.0,2673.0,4191.0
rajasthan,alwar,301023,rajasthan_alwar_301023,0.0,2.0,0.0
rajasthan,alwar,301024,rajasthan_alwar_301024,283.0,5919.0,9138.0
rajasthan,alwar,301025,rajasthan_alwar_301025,186.0,1987.0,3908.0
