state,district,pincode,region_key,month,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_,total_enrolment,total_demographic,total_biometric,demo_to_enrol_ratio,bio_to_enrol_ratio
punjab,mansa,151302,punjab_mansa_151302,2025-07,0,0,0,0,6,1,8,0,6,9,0.6,0.9
punjab,mansa,151302,punjab_mansa_151302,2025-08,1,0,0,0,1,1,3,1,1,4,0.1,0.4
punjab,mansa,151302,punjab_mansa_151302,2025-10,0,0,0,0,2,1,4,0,2,5,0.2,0.5
punjab,mansa,151302,punjab_mansa_151302,2025-11,0,0,0,0,1,3,6,0,1,9,0.1,0.9
punjab,mansa,151302,punjab_mansa_151302,2025-12,0,0,0,0,0,5,15,0,0,20,0,2
punjab,mansa,151501,punjab_mansa_151501,2025-01,5,0,0,247,1470,1068,2456,5,1717,3524,171.7,352.4
punjab,mansa,151501,punjab_mansa_151501,2025-02,4,1,0,0,50,21,17,5,50,38,5,3.8
punjab,mansa,151501,punjab_mansa_151501,2025-03,3,0,0,1,104,22,47,3,105,69,10.5,6.9
punjab,mansa,151501,punjab_mansa_151501,2025-04,0,0,0,2,20,9,13,0,22,22,2.2,2.2
punjab,mansa,151501,punjab_mansa_151501,2025-05,2,0,0,3,16,20,36,2,19,56,1.9,5.6
punjab,mansa,151501,punjab_mansa_151501,2025-06,5,0,0,1,56,19,30,5,57,49,5.7,4.9
punjab,mansa,151501,punjab_mansa_151501,2025-07,0,0,0,1,18,6,15,0,19,21,1.9,2.1
punjab,mansa,151501,punjab_mansa_151501,2025-08,3,0,0,2,77,15,36,3,79,51,7.9,5.1
punjab,mansa,151501,punjab_mansa_151501,2025-09,4,1,0,2,47,14,40,5,49,54,4.9,5.4
punjab,mansa,151501,punjab_mansa_151501,2025-10,3,0,0,2,11,40,39,3,13,79,1.3,7.9
punjab,mansa,151501,punjab_mansa_151501,2025-11,4,0,0,4,50,41,39,4,54,80,5.4,8
punjab,mansa,151501,punjab_mansa_151501,2025-12,4,0,0,2,97,69,39,4,99,108,9.9,10.8
punjab,mansa,151502,punjab_mansa_151502,2025-01,13,2,0,31,980,2126,4764,15,1011,6890,67.4,459.3333333
punjab,mansa,151502,punjab_mansa_151502,2025-02,9,1,0,3,40,13,30,10,43,43,4.3,4.3
punjab,mansa,151502,punjab_mansa_151502,2025-03,3,1,0,9,59,30,47,4,68,77,6.8,7.7
punjab,mansa,151502,punjab_mansa_151502,2025-04,1,1,0,2,34,34,12,2,36,46,3.6,4.6
punjab,mansa,151502,punjab_mansa_151502,2025-05,2,0,0,0,28,64,71,2,28,135,2.8,13.5
punjab,mansa,151502,punjab_mansa_151502,2025-06,2,1,0,1,70,34,36,3,71,70,7.1,7
punjab,mansa,151502,punjab_mansa_151502,2025-07,1,1,0,4,71,44,62,2,75,106,7.5,10.6
punjab,mansa,151502,punjab_mansa_151502,2025-08,4,0,0,5,44,49,73,4,49,122,4.9,12.2
punjab,mansa,151502,punjab_mansa_151502,2025-09,5,0,0,4,63,41,60,5,67,101,6.7,10.1
punjab,mansa,151502,punjab_mansa_151502,2025-10,5,2,0,3,50,59,80,7,53,139,5.3,13.9
punjab,mansa,151502,punjab_mansa_151502,2025-11,6,0,0,5,37,45,84,6,42,129,4.2,12.9
punjab,mansa,151502,punjab_mansa_151502,2025-12,2,1,0,2,40,44,63,3,42,107,4.2,10.7
punjab,mansa,151503,punjab_mansa_151503,2025-01,6,1,0,24,909,1098,2442,7,933,3540,93.3,354
punjab,mansa,151503,punjab_mansa_151503,2025-02,3,0,0,1,18,21,21,3,19,42,1.9,4.2
punjab,mansa,151503,punjab_mansa_151503,2025-03,0,1,0,0,29,22,32,1,29,54,2.9,5.4
punjab,mansa,151503,punjab_mansa_151503,2025-04,0,0,0,0,20,10,12,0,20,22,2,2.2
punjab,mansa,151503,punjab_mansa_151503,2025-05,4,0,0,1,7,21,32,4,8,53,0.8,5.3
punjab,mansa,151503,punjab_mansa_151503,2025-06,0,0,0,4,37,28,35,0,41,63,4.1,6.3
punjab,mansa,151503,punjab_mansa_151503,2025-07,0,0,0,0,18,12,11,0,18,23,1.8,2.3
punjab,mansa,151503,punjab_mansa_151503,2025-08,5,0,0,0,12,16,44,5,12,60,1.2,6
punjab,mansa,151503,punjab_mansa_151503,2025-09,3,0,0,0,42,18,31,3,42,49,4.2,4.9
punjab,mansa,151503,punjab_mansa_151503,2025-10,4,0,0,2,35,31,41,4,37,72,3.7,7.2
punjab,mansa,151503,punjab_mansa_151503,2025-11,4,0,0,2,22,50,43,4,24,93,2.4,9.3
punjab,mansa,151503,punjab_mansa_151503,2025-12,3,0,0,4,48,41,28,3,52,69,5.2,6.9
punjab,mansa,151504,punjab_mansa_151504,2025-01,4,0,0,13,200,1296,3229,4,213,4525,21.3,452.5
punjab,mansa,151504,punjab_mansa_151504,2025-02,8,0,0,1,18,12,44,8,19,56,1.9,5.6
punjab,mansa,151504,punjab_mansa_151504,2025-03,7,2,0,2,12,27,44,9,14,71,1.4,7.1
punjab,mansa,151504,punjab_mansa_151504,2025-04,1,0,0,8,22,7,34,1,30,41,3,4.1
punjab,mansa,151504,punjab_mansa_151504,2025-05,0,0,0,0,18,17,44,0,18,61,1.8,6.1
punjab,mansa,151504,punjab_mansa_151504,2025-06,2,0,0,2,9,48,59,2,11,107,1.1,10.7
punjab,mansa,151504,punjab_mansa_151504,2025-07,0,0,0,2,18,27,14,0,20,41,2,4.1
punjab,mansa,151504,punjab_mansa_151504,2025-08,5,0,0,2,30,28,72,5,32,100,3.2,10
punjab,mansa,151504,punjab_mansa_151504,2025-09,3,0,0,0,9,18,33,3,9,51,0.9,5.1
punjab,mansa,151504,punjab_mansa_151504,2025-10,1,0,0,0,9,29,32,1,9,61,0.9,6.1
punjab,mansa,151504,punjab_mansa_151504,2025-11,2,0,0,1,38,41,56,2,39,97,3.9,9.7
punjab,mansa,151504,punjab_mansa_151504,2025-12,1,0,0,2,31,35,53,1,33,88,3.3,8.8
punjab,mansa,151505,punjab_mansa_151505,2025-01,15,4,0,497,6382,3139,5715,19,6879,8854,362.0526316,466
punjab,mansa,151505,punjab_mansa_151505,2025-02,7,0,0,4,64,182,71,7,68,253,6.8,25.3
punjab,mansa,151505,punjab_mansa_151505,2025-03,10,0,0,7,181,93,58,10,188,151,18.8,15.1
punjab,mansa,151505,punjab_mansa_151505,2025-04,1,0,0,6,107,192,77,1,113,269,11.3,26.9
punjab,mansa,151505,punjab_mansa_151505,2025-05,9,1,0,12,142,142,93,10,154,235,15.4,23.5
punjab,mansa,151505,punjab_mansa_151505,2025-06,3,0,0,6,66,339,120,3,72,459,7.2,45.9
punjab,mansa,151505,punjab_mansa_151505,2025-07,2,0,0,0,0,161,57,2,0,218,0,21.8
punjab,mansa,151505,punjab_mansa_151505,2025-08,14,1,0,0,21,113,101,15,21,214,1.4,14.26666667
punjab,mansa,151505,punjab_mansa_151505,2025-09,9,1,1,0,0,87,88,11,0,175,0,15.90909091
punjab,mansa,151505,punjab_mansa_151505,2025-10,9,1,0,1,28,161,93,10,29,254,2.9,25.4
punjab,mansa,151505,punjab_mansa_151505,2025-11,6,0,0,7,165,151,105,6,172,256,17.2,25.6
punjab,mansa,151505,punjab_mansa_151505,2025-12,7,1,0,7,111,187,93,8,118,280,11.8,28
punjab,mansa,151506,punjab_mansa_151506,2025-01,6,0,0,26,917,1257,2541,6,943,3798,94.3,379.8
punjab,mansa,151506,punjab_mansa_151506,2025-02,7,0,0,2,31,45,35,7,33,80,3.3,8
punjab,mansa,151506,punjab_mansa_151506,2025-03,4,0,0,2,52,31,51,4,54,82,5.4,8.2
punjab,mansa,151506,punjab_mansa_151506,2025-04,2,0,0,4,36,16,14,2,40,30,4,3
punjab,mansa,151506,punjab_mansa_151506,2025-05,2,1,0,1,28,19,52,3,29,71,2.9,7.1
punjab,mansa,151506,punjab_mansa_151506,2025-06,1,0,0,0,72,30,41,1,72,71,7.2,7.1
punjab,mansa,151506,punjab_mansa_151506,2025-07,0,0,0,1,15,12,27,0,16,39,1.6,3.9
punjab,mansa,151506,punjab_mansa_151506,2025-08,4,0,0,4,53,22,48,4,57,70,5.7,7
punjab,mansa,151506,punjab_mansa_151506,2025-09,3,0,0,4,18,26,52,3,22,78,2.2,7.8
punjab,mansa,151506,punjab_mansa_151506,2025-10,1,0,0,0,60,67,54,1,60,121,6,12.1
punjab,mansa,151506,punjab_mansa_151506,2025-11,1,1,0,2,67,37,56,2,69,93,6.9,9.3
punjab,mansa,151506,punjab_mansa_151506,2025-12,2,0,0,1,36,41,41,2,37,82,3.7,8.2
punjab,mansa,151507,punjab_mansa_151507,2025-01,2,1,0,35,455,1463,2695,3,490,4158,49,415.8
punjab,mansa,151507,punjab_mansa_151507,2025-02,4,0,0,2,46,5,12,4,48,17,4.8,1.7
punjab,mansa,151507,punjab_mansa_151507,2025-03,2,1,0,1,32,38,46,3,33,84,3.3,8.4
punjab,mansa,151507,punjab_mansa_151507,2025-04,0,0,0,1,25,49,32,0,26,81,2.6,8.1
punjab,mansa,151507,punjab_mansa_151507,2025-05,9,0,0,0,16,15,40,9,16,55,1.6,5.5
punjab,mansa,151507,punjab_mansa_151507,2025-06,2,0,0,0,8,28,36,2,8,64,0.8,6.4
punjab,mansa,151507,punjab_mansa_151507,2025-07,0,0,0,0,4,20,12,0,4,32,0.4,3.2
punjab,mansa,151507,punjab_mansa_151507,2025-08,0,0,0,0,39,32,77,0,39,109,3.9,10.9
punjab,mansa,151507,punjab_mansa_151507,2025-09,2,1,0,3,44,20,37,3,47,57,4.7,5.7
punjab,mansa,151507,punjab_mansa_151507,2025-10,2,0,0,0,48,50,40,2,48,90,4.8,9
punjab,mansa,151507,punjab_mansa_151507,2025-11,1,0,0,0,26,36,45,1,26,81,2.6,8.1
punjab,mansa,151507,punjab_mansa_151507,2025-12,0,0,0,2,45,52,45,0,47,97,4.7,9.7
punjab,mansa,151508,punjab_mansa_151508,2025-01,3,1,0,15,247,866,1726,4,262,2592,26.2,259.2
punjab,mansa,151508,punjab_mansa_151508,2025-02,3,2,0,0,12,39,20,5,12,59,1.2,5.9
punjab,mansa,151508,punjab_mansa_151508,2025-03,1,0,0,1,38,26,26,1,39,52,3.9,5.2
punjab,mansa,151508,punjab_mansa_151508,2025-04,0,0,0,0,0,8,9,0,0,17,0,1.7
punjab,mansa,151508,punjab_mansa_151508,2025-05,1,0,0,0,12,28,21,1,12,49,1.2,4.9
punjab,mansa,151508,punjab_mansa_151508,2025-06,2,0,0,6,36,38,30,2,42,68,4.2,6.8
punjab,mansa,151508,punjab_mansa_151508,2025-07,0,0,0,0,12,18,7,0,12,25,1.2,2.5
punjab,mansa,151508,punjab_mansa_151508,2025-08,0,0,0,0,5,25,34,0,5,59,0.5,5.9
punjab,mansa,151508,punjab_mansa_151508,2025-09,2,0,0,0,0,27,30,2,0,57,0,5.7
punjab,mansa,151508,punjab_mansa_151508,2025-10,0,0,0,0,30,37,15,0,30,52,3,5.2
punjab,mansa,151508,punjab_mansa_151508,2025-11,2,0,0,2,13,43,40,2,15,83,1.5,8.3
punjab,mansa,151508,punjab_mansa_151508,2025-12,0,0,0,2,44,29,30,0,46,59,4.6,5.9
punjab,mansa,151509,punjab_mansa_151509,2025-01,2,0,0,0,4,142,364,2,4,506,0.4,50.6
punjab,mansa,151509,punjab_mansa_151509,2025-02,0,1,0,0,5,12,2,1,5,14,0.5,1.4
punjab,mansa,151509,punjab_mansa_151509,2025-03,0,0,0,0,8,9,12,0,8,21,0.8,2.1
punjab,mansa,151509,punjab_mansa_151509,2025-04,0,0,0,0,15,19,4,0,15,23,1.5,2.3
punjab,mansa,151509,punjab_mansa_151509,2025-05,1,0,0,0,12,8,3,1,12,11,1.2,1.1
punjab,mansa,151509,punjab_mansa_151509,2025-06,0,1,0,0,7,11,3,1,7,14,0.7,1.4
punjab,mansa,151509,punjab_mansa_151509,2025-07,0,0,0,0,4,14,5,0,4,19,0.4,1.9
punjab,mansa,151509,punjab_mansa_151509,2025-08,1,0,0,0,13,8,9,1,13,17,1.3,1.7
punjab,mansa,151509,punjab_mansa_151509,2025-09,1,0,0,0,8,4,6,1,8,10,0.8,1
punjab,mansa,151509,punjab_mansa_151509,2025-10,2,0,0,1,10,6,5,2,11,11,1.1,1.1
punjab,mansa,151509,punjab_mansa_151509,2025-11,1,0,0,0,8,5,7,1,8,12,0.8,1.2
punjab,mansa,151509,punjab_mansa_151509,2025-12,1,0,0,0,8,5,8,1,8,13,0.8,1.3
punjab,moga,142001,punjab_moga_142001,2025-01,9,2,0,481,6405,3259,5144,11,6886,8403,626,763.9090909
punjab,moga,142001,punjab_moga_142001,2025-02,12,1,0,0,50,170,93,13,50,263,3.846153846,20.23076923
punjab,moga,142001,punjab_moga_142001,2025-03,5,0,0,14,139,58,74,5,153,132,15.3,13.2
punjab,moga,142001,punjab_moga_142001,2025-04,3,3,0,2,40,85,60,6,42,145,4.2,14.5
punjab,moga,142001,punjab_moga_142001,2025-05,5,2,1,7,82,121,63,8,89,184,8.9,18.4
punjab,moga,142001,punjab_moga_142001,2025-06,7,3,0,6,67,169,74,10,73,243,7.3,24.3
punjab,moga,142001,punjab_moga_142001,2025-07,2,0,0,12,108,83,111,2,120,194,12,19.4
punjab,moga,142001,punjab_moga_142001,2025-08,14,1,0,6,108,88,105,15,114,193,7.6,12.86666667
punjab,moga,142001,punjab_moga_142001,2025-09,16,1,0,6,180,60,89,17,186,149,10.94117647,8.764705882
punjab,moga,142001,punjab_moga_142001,2025-10,11,1,0,4,109,79,91,12,113,170,9.416666667,14.16666667
punjab,moga,142001,punjab_moga_142001,2025-11,11,0,0,10,179,99,109,11,189,208,17.18181818,18.90909091
punjab,moga,142001,punjab_moga_142001,2025-12,4,1,1,7,142,98,114,6,149,212,14.9,21.2
punjab,moga,142011,punjab_moga_142011,2025-01,1,0,0,0,8,381,792,1,8,1173,0.8,117.3
punjab,moga,142011,punjab_moga_142011,2025-02,1,0,0,0,9,8,15,1,9,23,0.9,2.3
punjab,moga,142011,punjab_moga_142011,2025-03,2,0,0,0,19,7,15,2,19,22,1.9,2.2
punjab,moga,142011,punjab_moga_142011,2025-04,0,0,0,1,21,8,9,0,22,17,2.2,1.7
punjab,moga,142011,punjab_moga_142011,2025-05,0,0,0,0,5,21,12,0,5,33,0.5,3.3
punjab,moga,142011,punjab_moga_142011,2025-06,2,0,0,1,11,4,6,2,12,10,1.2,1
punjab,moga,142011,punjab_moga_142011,2025-07,0,0,0,0,11,10,18,0,11,28,1.1,2.8
punjab,moga,142011,punjab_moga_142011,2025-08,1,0,0,0,8,9,19,1,8,28,0.8,2.8
punjab,moga,142011,punjab_moga_142011,2025-09,2,0,0,0,11,11,8,2,11,19,1.1,1.9
punjab,moga,142011,punjab_moga_142011,2025-10,2,0,0,1,14,10,9,2,15,19,1.5,1.9
punjab,moga,142011,punjab_moga_142011,2025-11,3,0,0,0,20,22,11,3,20,33,2,3.3
punjab,moga,142011,punjab_moga_142011,2025-12,1,1,0,2,25,4,19,2,27,23,2.7,2.3
punjab,moga,142037,punjab_moga_142037,2025-01,0,0,0,0,8,552,1087,0,8,1639,0.8,163.9
punjab,moga,142037,punjab_moga_142037,2025-02,3,0,0,0,7,9,13,3,7,22,0.7,2.2
punjab,moga,142037,punjab_moga_142037,2025-03,1,0,0,0,18,10,18,1,18,28,1.8,2.8
punjab,moga,142037,punjab_moga_142037,2025-04,0,0,0,0,14,6,18,0,14,24,1.4,2.4
punjab,moga,142037,punjab_moga_142037,2025-05,2,0,0,0,16,8,15,2,16,23,1.6,2.3
punjab,moga,142037,punjab_moga_142037,2025-06,0,0,0,0,20,11,16,0,20,27,2,2.7
punjab,moga,142037,punjab_moga_142037,2025-07,0,0,0,0,0,6,10,0,0,16,0,1.6
punjab,moga,142037,punjab_moga_142037,2025-08,0,0,0,2,27,17,25,0,29,42,2.9,4.2
punjab,moga,142037,punjab_moga_142037,2025-09,2,0,0,0,4,10,17,2,4,27,0.4,2.7
punjab,moga,142037,punjab_moga_142037,2025-10,1,0,0,0,12,5,8,1,12,13,1.2,1.3
punjab,moga,142037,punjab_moga_142037,2025-11,0,1,0,0,21,7,18,1,21,25,2.1,2.5
punjab,moga,142037,punjab_moga_142037,2025-12,1,1,0,0,31,10,18,2,31,28,3.1,2.8
punjab,moga,142038,punjab_moga_142038,2025-01,6,0,0,18,485,1278,2338,6,503,3616,50.3,361.6
punjab,moga,142038,punjab_moga_142038,2025-02,8,1,1,3,51,16,17,10,54,33,5.4,3.3
punjab,moga,142038,punjab_moga_142038,2025-03,3,2,0,3,109,35,31,5,112,66,11.2,6.6
punjab,moga,142038,punjab_moga_142038,2025-04,3,2,0,2,25,40,53,5,27,93,2.7,9.3
punjab,moga,142038,punjab_moga_142038,2025-05,2,2,0,3,30,33,39,4,33,72,3.3,7.2
punjab,moga,142038,punjab_moga_142038,2025-06,0,0,0,4,61,25,36,0,65,61,6.5,6.1
punjab,moga,142038,punjab_moga_142038,2025-07,0,0,0,0,16,7,13,0,16,20,1.6,2
punjab,moga,142038,punjab_moga_142038,2025-08,3,0,0,0,85,20,38,3,85,58,8.5,5.8
punjab,moga,142038,punjab_moga_142038,2025-09,4,0,0,0,24,11,42,4,24,53,2.4,5.3
punjab,moga,142038,punjab_moga_142038,2025-10,3,3,0,0,30,20,50,6,30,70,3,7
punjab,moga,142038,punjab_moga_142038,2025-11,5,0,0,4,47,14,49,5,51,63,5.1,6.3
punjab,moga,142038,punjab_moga_142038,2025-12,2,1,0,2,62,17,44,3,64,61,6.4,6.1
punjab,moga,142039,punjab_moga_142039,2025-01,4,1,0,3,40,654,1251,5,43,1905,4.3,190.5
punjab,moga,142039,punjab_moga_142039,2025-02,1,0,0,0,8,13,11,1,8,24,0.8,2.4
punjab,moga,142039,punjab_moga_142039,2025-03,1,0,0,0,28,7,12,1,28,19,2.8,1.9
punjab,moga,142039,punjab_moga_142039,2025-04,0,0,0,0,8,14,11,0,8,25,0.8,2.5
punjab,moga,142039,punjab_moga_142039,2025-05,2,0,0,0,23,17,26,2,23,43,2.3,4.3
punjab,moga,142039,punjab_moga_142039,2025-06,0,0,0,0,8,7,11,0,8,18,0.8,1.8
punjab,moga,142039,punjab_moga_142039,2025-07,1,0,0,0,14,16,18,1,14,34,1.4,3.4
punjab,moga,142039,punjab_moga_142039,2025-08,1,2,0,2,26,8,23,3,28,31,2.8,3.1
punjab,moga,142039,punjab_moga_142039,2025-09,2,0,0,0,17,12,21,2,17,33,1.7,3.3
punjab,moga,142039,punjab_moga_142039,2025-10,1,0,0,0,2,5,12,1,2,17,0.2,1.7
punjab,moga,142039,punjab_moga_142039,2025-11,5,2,0,3,33,20,48,7,36,68,3.6,6.8
punjab,moga,142039,punjab_moga_142039,2025-12,1,0,0,0,33,3,20,1,33,23,3.3,2.3
punjab,moga,142040,punjab_moga_142040,2025-01,0,0,0,0,6,308,549,0,6,857,0.6,85.7
punjab,moga,142040,punjab_moga_142040,2025-02,2,0,0,0,9,8,8,2,9,16,0.9,1.6
punjab,moga,142040,punjab_moga_142040,2025-03,1,1,0,3,5,1,7,2,8,8,0.8,0.8
punjab,moga,142040,punjab_moga_142040,2025-04,1,1,0,0,4,5,8,2,4,13,0.4,1.3
punjab,moga,142040,punjab_moga_142040,2025-05,1,0,0,0,3,14,11,1,3,25,0.3,2.5
punjab,moga,142040,punjab_moga_142040,2025-06,0,0,0,0,8,8,5,0,8,13,0.8,1.3
punjab,moga,142040,punjab_moga_142040,2025-07,0,0,0,0,3,4,12,0,3,16,0.3,1.6
punjab,moga,142040,punjab_moga_142040,2025-08,0,0,0,0,8,13,9,0,8,22,0.8,2.2
punjab,moga,142040,punjab_moga_142040,2025-09,1,0,0,0,2,1,4,1,2,5,0.2,0.5
punjab,moga,142040,punjab_moga_142040,2025-10,2,1,0,0,2,8,19,3,2,27,0.2,2.7
punjab,moga,142040,punjab_moga_142040,2025-11,1,0,0,0,1,10,3,1,1,13,0.1,1.3
punjab,moga,142040,punjab_moga_142040,2025-12,1,0,0,0,13,7,12,1,13,19,1.3,1.9
punjab,moga,142041,punjab_moga_142041,2025-01,0,0,0,0,18,360,593,0,18,953,1.8,95.3
punjab,moga,142041,punjab_moga_142041,2025-02,0,0,0,1,12,6,11,0,13,17,1.3,1.7
punjab,moga,142041,punjab_moga_142041,2025-03,1,0,0,0,6,2,5,1,6,7,0.6,0.7
punjab,moga,142041,punjab_moga_142041,2025-04,0,0,0,0,15,2,5,0,15,7,1.5,0.7
punjab,moga,142041,punjab_moga_142041,2025-05,0,0,0,0,5,7,8,0,5,15,0.5,1.5
punjab,moga,142041,punjab_moga_142041,2025-06,0,0,0,0,14,5,7,0,14,12,1.4,1.2
punjab,moga,142041,punjab_moga_142041,2025-07,0,0,0,0,4,4,5,0,4,9,0.4,0.9
punjab,moga,142041,punjab_moga_142041,2025-08,2,0,0,0,10,6,10,2,10,16,1,1.6
punjab,moga,142041,punjab_moga_142041,2025-09,0,0,0,0,15,5,17,0,15,22,1.5,2.2
punjab,moga,142041,punjab_moga_142041,2025-10,0,0,0,1,10,2,15,0,11,17,1.1,1.7
punjab,moga,142041,punjab_moga_142041,2025-11,1,0,0,0,11,7,6,1,11,13,1.1,1.3
punjab,moga,142041,punjab_moga_142041,2025-12,0,2,0,0,19,8,12,2,19,20,1.9,2
punjab,moga,142042,punjab_moga_142042,2025-01,4,1,0,3,26,1344,2644,5,29,3988,2.9,398.8
punjab,moga,142042,punjab_moga_142042,2025-02,10,0,0,3,16,40,23,10,19,63,1.9,6.3
punjab,moga,142042,punjab_moga_142042,2025-03,2,0,0,1,70,38,39,2,71,77,7.1,7.7
punjab,moga,142042,punjab_moga_142042,2025-04,7,1,0,1,52,36,52,8,53,88,5.3,8.8
punjab,moga,142042,punjab_moga_142042,2025-05,8,2,0,1,66,33,42,10,67,75,6.7,7.5
punjab,moga,142042,punjab_moga_142042,2025-06,6,1,0,1,48,33,44,7,49,77,4.9,7.7
punjab,moga,142042,punjab_moga_142042,2025-07,0,0,0,1,44,15,54,0,45,69,4.5,6.9
punjab,moga,142042,punjab_moga_142042,2025-08,2,0,0,0,15,30,42,2,15,72,1.5,7.2
punjab,moga,142042,punjab_moga_142042,2025-09,6,0,0,1,59,19,30,6,60,49,6,4.9
punjab,moga,142042,punjab_moga_142042,2025-10,4,0,0,2,37,19,41,4,39,60,3.9,6
punjab,moga,142042,punjab_moga_142042,2025-11,3,0,0,1,42,22,39,3,43,61,4.3,6.1
punjab,moga,142042,punjab_moga_142042,2025-12,7,0,0,0,42,23,44,7,42,67,4.2,6.7
punjab,moga,142043,punjab_moga_142043,2025-01,3,1,0,110,1229,1165,1839,4,1339,3004,133.9,300.4
punjab,moga,142043,punjab_moga_142043,2025-02,1,2,0,4,30,17,12,3,34,29,3.4,2.9
punjab,moga,142043,punjab_moga_142043,2025-03,2,0,0,2,40,34,29,2,42,63,4.2,6.3
punjab,moga,142043,punjab_moga_142043,2025-04,1,0,0,2,21,36,42,1,23,78,2.3,7.8
punjab,moga,142043,punjab_moga_142043,2025-05,3,0,0,0,37,30,27,3,37,57,3.7,5.7
punjab,moga,142043,punjab_moga_142043,2025-06,4,0,0,5,35,28,42,4,40,70,4,7
punjab,moga,142043,punjab_moga_142043,2025-07,0,0,0,1,17,11,15,0,18,26,1.8,2.6
punjab,moga,142043,punjab_moga_142043,2025-08,3,0,0,9,66,36,39,3,75,75,7.5,7.5
punjab,moga,142043,punjab_moga_142043,2025-09,1,1,0,1,28,15,27,2,29,42,2.9,4.2
punjab,moga,142043,punjab_moga_142043,2025-10,2,0,0,1,27,15,23,2,28,38,2.8,3.8
punjab,moga,142043,punjab_moga_142043,2025-11,2,0,0,0,38,17,35,2,38,52,3.8,5.2
punjab,moga,142043,punjab_moga_142043,2025-12,3,0,0,1,58,10,25,3,59,35,5.9,3.5
punjab,moga,142045,punjab_moga_142045,2025-01,0,0,0,0,12,257,452,0,12,709,1.2,70.9
punjab,moga,142045,punjab_moga_142045,2025-02,1,1,0,0,2,5,1,2,2,6,0.2,0.6
punjab,moga,142045,punjab_moga_142045,2025-03,1,0,0,2,17,7,3,1,19,10,1.9,1
punjab,moga,142045,punjab_moga_142045,2025-04,0,0,0,0,24,12,7,0,24,19,2.4,1.9
punjab,moga,142045,punjab_moga_142045,2025-05,1,0,0,2,2,5,9,1,4,14,0.4,1.4
punjab,moga,142045,punjab_moga_142045,2025-06,0,0,0,0,14,5,8,0,14,13,1.4,1.3
punjab,moga,142045,punjab_moga_142045,2025-07,1,0,0,0,11,3,2,1,11,5,1.1,0.5
punjab,moga,142045,punjab_moga_142045,2025-08,0,0,0,0,14,5,10,0,14,15,1.4,1.5
punjab,moga,142045,punjab_moga_142045,2025-09,3,0,0,0,27,7,11,3,27,18,2.7,1.8
punjab,moga,142045,punjab_moga_142045,2025-10,1,1,0,2,15,7,10,2,17,17,1.7,1.7
punjab,moga,142045,punjab_moga_142045,2025-11,0,1,0,0,10,9,11,1,10,20,1,2
punjab,moga,142045,punjab_moga_142045,2025-12,0,0,0,0,13,4,8,0,13,12,1.3,1.2
punjab,moga,142046,punjab_moga_142046,2025-01,0,0,0,0,12,260,514,0,12,774,1.2,77.4
punjab,moga,142046,punjab_moga_142046,2025-02,0,0,0,1,2,7,7,0,3,14,0.3,1.4
punjab,moga,142046,punjab_moga_142046,2025-03,0,0,0,2,11,8,5,0,13,13,1.3,1.3
punjab,moga,142046,punjab_moga_142046,2025-04,1,0,0,0,15,14,16,1,15,30,1.5,3
punjab,moga,142046,punjab_moga_142046,2025-05,5,1,0,2,10,8,6,6,12,14,1.2,1.4
punjab,moga,142046,punjab_moga_142046,2025-06,2,0,0,3,10,6,17,2,13,23,1.3,2.3
punjab,moga,142046,punjab_moga_142046,2025-07,0,0,0,0,6,0,7,0,6,7,0.6,0.7
punjab,moga,142046,punjab_moga_142046,2025-08,0,0,0,0,3,5,18,0,3,23,0.3,2.3
punjab,moga,142046,punjab_moga_142046,2025-09,2,0,0,0,17,7,19,2,17,26,1.7,2.6
punjab,moga,142046,punjab_moga_142046,2025-10,0,0,0,0,9,4,8,0,9,12,0.9,1.2
punjab,moga,142046,punjab_moga_142046,2025-11,3,0,0,0,4,0,21,3,4,21,0.4,2.1
punjab,moga,142046,punjab_moga_142046,2025-12,0,0,0,0,6,1,14,0,6,15,0.6,1.5
punjab,moga,142048,punjab_moga_142048,2025-01,2,0,0,30,825,1183,2247,2,855,3430,85.5,343
punjab,moga,142048,punjab_moga_142048,2025-02,7,0,0,0,25,20,44,7,25,64,2.5,6.4
punjab,moga,142048,punjab_moga_142048,2025-03,4,0,0,1,47,17,27,4,48,44,4.8,4.4
punjab,moga,142048,punjab_moga_142048,2025-04,2,0,0,3,45,38,28,2,48,66,4.8,6.6
punjab,moga,142048,punjab_moga_142048,2025-05,4,0,0,1,16,25,36,4,17,61,1.7,6.1
punjab,moga,142048,punjab_moga_142048,2025-06,5,0,0,3,33,20,46,5,36,66,3.6,6.6
punjab,moga,142048,punjab_moga_142048,2025-07,2,0,0,0,34,26,38,2,34,64,3.4,6.4
punjab,moga,142048,punjab_moga_142048,2025-08,3,0,0,0,10,17,46,3,10,63,1,6.3
punjab,moga,142048,punjab_moga_142048,2025-09,9,1,0,0,12,17,72,10,12,89,1.2,8.9
punjab,moga,142048,punjab_moga_142048,2025-10,6,1,0,1,26,26,39,7,27,65,2.7,6.5
punjab,moga,142048,punjab_moga_142048,2025-11,10,1,0,8,47,19,63,11,55,82,5,7.454545455
punjab,moga,142048,punjab_moga_142048,2025-12,6,0,0,4,50,20,40,6,54,60,5.4,6
punjab,moga,142049,punjab_moga_142049,2025-01,8,1,0,0,14,819,1337,9,14,2156,1.4,215.6
